,score,params,iteration,recall,accuracy,triggered,spontaneous
87,0.7540324216576012,"{'attractor_size': 64, 'background_activity': 15.588768107257184, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.561621619114018, 'e_i_weight': 4.562150291202896, 'i_e_weight': 17.425599850304565, 'i_frequency': 13.086066171803758, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",87,0.6107786577893037,0.9850746268656716,66,1
547,0.7539304059323487,"{'attractor_size': 64, 'background_activity': 14.11565894628608, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.491597776994453, 'e_i_weight': 8.442064392574295, 'i_e_weight': 7.08567394317569, 'i_frequency': 12.540666013884794, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",547,0.6162322689915033,0.970873786407767,100,3
294,0.7538876856362599,"{'attractor_size': 64, 'background_activity': 14.210246577347458, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.49271649052244, 'e_i_weight': 5.0362804793990605, 'i_e_weight': 17.410734194447706, 'i_frequency': 11.301530543833158, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",294,0.604991762737849,1.0,97,0
1078,0.752961264733398,"{'attractor_size': 64, 'background_activity': 13.873953535612037, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.90978865435104, 'e_i_weight': 5.080649823661708, 'i_e_weight': 11.53743300922583, 'i_frequency': 12.326242669872718, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1078,0.6076210995971173,0.9896907216494846,96,1
1050,0.7527960862648263,"{'attractor_size': 64, 'background_activity': 14.194102442411017, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.482430865543428, 'e_i_weight': 6.233971967727185, 'i_e_weight': 10.493004428862664, 'i_frequency': 13.272720734276486, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1050,0.6035870140996623,1.0,82,0
1814,0.752582046124767,"{'attractor_size': 64, 'background_activity': 13.019202598480312, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.143609848920299, 'e_i_weight': 6.286013716812832, 'i_e_weight': 8.705947744603192, 'i_frequency': 12.183674709227212, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1814,0.6033118601402143,1.0,88,0
995,0.7524999128558519,"{'attractor_size': 64, 'background_activity': 16.346761819552277, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.214223235384177, 'e_i_weight': 5.770959914820159, 'i_e_weight': 12.46527263212967, 'i_frequency': 14.208577807803517, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",995,0.6212666357334923,0.9540229885057471,83,4
1603,0.7519570719255838,"{'attractor_size': 64, 'background_activity': 15.44113570956191, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.529792604797816, 'e_i_weight': 5.597255852264451, 'i_e_weight': 9.801581772814501, 'i_frequency': 10.48767575518298, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1603,0.7338777067829986,0.770949720670391,138,41
1296,0.751947626590764,"{'attractor_size': 64, 'background_activity': 12.994707024479135, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.415237477415825, 'e_i_weight': 5.237166434729984, 'i_e_weight': 12.582822602631683, 'i_frequency': 10.550264753756457, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1296,0.6024968523850566,1.0,76,0
769,0.7519199297984612,"{'attractor_size': 64, 'background_activity': 12.708308199838761, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.220792284728862, 'e_i_weight': 4.060997151097218, 'i_e_weight': 11.533727326217166, 'i_frequency': 10.029329126312678, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",769,0.6062659967420322,0.9896907216494846,96,1
1757,0.7519192549000318,"{'attractor_size': 64, 'background_activity': 12.723929406145563, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.405181641262486, 'e_i_weight': 6.447836307697481, 'i_e_weight': 9.777827539564504, 'i_frequency': 10.993545016845497, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1757,0.602460424016721,1.0,88,0
1434,0.7518919252808702,"{'attractor_size': 64, 'background_activity': 15.088238616267601, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.4567513418066, 'e_i_weight': 4.349271437827767, 'i_e_weight': 13.74079684737834, 'i_frequency': 13.408460102260776, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1434,0.6024253352019003,1.0,82,0
1714,0.7517050362796593,"{'attractor_size': 64, 'background_activity': 12.121777127085004, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.63937449164696, 'e_i_weight': 6.044012543704755, 'i_e_weight': 5.917781015945621, 'i_frequency': 10.01676704965128, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1714,0.6059866391253919,0.9896907216494846,96,1
1586,0.7514934322408199,"{'attractor_size': 64, 'background_activity': 16.231688086945468, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.205513931479077, 'e_i_weight': 5.440985608341164, 'i_e_weight': 12.836768914911643, 'i_frequency': 11.194865417942827, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1586,0.6665110191637181,0.8613138686131386,118,19
595,0.7513346286621259,"{'attractor_size': 64, 'background_activity': 16.127059477973056, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.019885156933704, 'e_i_weight': 5.466159323505646, 'i_e_weight': 14.008751383209535, 'i_frequency': 10.909273726049102, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",595,0.7082505345801379,0.8,100,25
1148,0.7508499365890814,"{'attractor_size': 64, 'background_activity': 14.088730593208727, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.10313271164572, 'e_i_weight': 7.001630542307506, 'i_e_weight': 11.10880250320826, 'i_frequency': 11.11379087549882, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1148,0.6055273864418985,0.9879518072289156,82,1
932,0.7504881197262752,"{'attractor_size': 64, 'background_activity': 13.035409021525277, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.93711337713868, 'e_i_weight': 4.26083621184662, 'i_e_weight': 11.157626444750388, 'i_frequency': 10.726806550286764, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",932,0.6006250373240704,1.0,87,0
601,0.7503093330169085,"{'attractor_size': 64, 'background_activity': 12.584542627001234, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.983187041834945, 'e_i_weight': 5.6450724672888235, 'i_e_weight': 8.413213000695967, 'i_frequency': 10.504342214058802, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",601,0.6003960442692978,1.0,99,0
1964,0.7499214028479125,"{'attractor_size': 64, 'background_activity': 13.326194982257324, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.82533855898266, 'e_i_weight': 5.761434217636719, 'i_e_weight': 8.821793015887266, 'i_frequency': 10.01037760903472, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1964,0.6515206867329372,0.8833333333333333,106,14
805,0.7497645088111544,"{'attractor_size': 64, 'background_activity': 15.709518991640923, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.720213805617693, 'e_i_weight': 6.285952483578366, 'i_e_weight': 9.34573682727126, 'i_frequency': 13.695155806135912, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",805,0.6105746915652182,0.9711538461538461,101,3
1313,0.7493836226535705,"{'attractor_size': 64, 'background_activity': 15.492328121701997, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.273324011804245, 'e_i_weight': 6.408433369633891, 'i_e_weight': 12.412947991954832, 'i_frequency': 12.237955874675029, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1313,0.6135349512841254,0.9625,77,3
947,0.7493392081684028,"{'attractor_size': 64, 'background_activity': 14.337440271709326, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.959532675138366, 'e_i_weight': 5.059232731059408, 'i_e_weight': 10.958107957590588, 'i_frequency': 13.132256253331775, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",947,0.5991546333446601,1.0,93,0
1723,0.7490362162665778,"{'attractor_size': 64, 'background_activity': 13.121773599576635, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.629651991248926, 'e_i_weight': 6.727011690275669, 'i_e_weight': 7.225066947598139, 'i_frequency': 12.449317107591217, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1723,0.6028693350832903,0.9887640449438202,88,1
1781,0.7488290138713896,"{'attractor_size': 64, 'background_activity': 16.195295768489274, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.679914841741247, 'e_i_weight': 6.156766553106124, 'i_e_weight': 8.102837834843875, 'i_frequency': 11.022215636937949, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1781,0.6666200138009707,0.8541666666666666,82,14
1553,0.7487913434218291,"{'attractor_size': 64, 'background_activity': 13.74024972327708, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.023766771853557, 'e_i_weight': 5.423811212669557, 'i_e_weight': 13.725664385765127, 'i_frequency': 10.616399270572815, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1553,0.6062569331359645,0.9789473684210527,93,2
1998,0.7487715780765855,"{'attractor_size': 64, 'background_activity': 15.769737992897586, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.9798377394422, 'e_i_weight': 6.4649737423429485, 'i_e_weight': 9.600373251815688, 'i_frequency': 10.012242571989766, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1998,0.7151468113514002,0.7857142857142857,110,30
1653,0.7485297965551548,"{'attractor_size': 64, 'background_activity': 13.679475020641876, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.071793907791916, 'e_i_weight': 6.58994097383102, 'i_e_weight': 7.484681466425042, 'i_frequency': 13.650627795178666, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1653,0.6022608616007171,0.9886363636363636,87,1
604,0.7482811491482382,"{'attractor_size': 64, 'background_activity': 12.987858192362857, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.954843327807714, 'e_i_weight': 6.084821339911766, 'i_e_weight': 11.133454406627216, 'i_frequency': 10.449913502057573, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",604,0.597802892110359,1.0,87,0
1905,0.7481101062826891,"{'attractor_size': 64, 'background_activity': 13.495657850859939, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.581068476783027, 'e_i_weight': 7.267700538341343, 'i_e_weight': 9.500604416788086, 'i_frequency': 10.860749009824072, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1905,0.6021982338811941,0.9873417721518988,78,1
872,0.7472868862447677,"{'attractor_size': 64, 'background_activity': 15.030533654975343, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.911282123951569, 'e_i_weight': 6.33061547845321, 'i_e_weight': 10.134590179623606, 'i_frequency': 13.593258252265098, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",872,0.6329263044666017,0.9120879120879121,83,8
969,0.7469601186545045,"{'attractor_size': 64, 'background_activity': 14.09888265765455, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.964399133354306, 'e_i_weight': 5.590200325986924, 'i_e_weight': 11.822592374360324, 'i_frequency': 12.077931751074797, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",969,0.5997666767510735,0.98989898989899,98,1
358,0.7468212033143052,"{'attractor_size': 64, 'background_activity': 16.029791965124563, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.879591849217555, 'e_i_weight': 4.95973228646319, 'i_e_weight': 14.489538335430286, 'i_frequency': 11.55045282643553, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",358,0.6942547777038864,0.808,101,24
1353,0.7467547621656611,"{'attractor_size': 64, 'background_activity': 15.958474864477145, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.775535317044747, 'e_i_weight': 5.783230922188187, 'i_e_weight': 10.653729829024547, 'i_frequency': 13.440340145109701, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1353,0.6314483346492854,0.9135802469135802,74,7
991,0.7463060481904514,"{'attractor_size': 64, 'background_activity': 15.863429132745324, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.831738273619983, 'e_i_weight': 5.55217300203429, 'i_e_weight': 10.610335817255995, 'i_frequency': 12.543575800032944, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",991,0.7004697126094493,0.7985611510791367,111,28
815,0.7458802413053452,"{'attractor_size': 64, 'background_activity': 15.935185330775116, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.643372325838898, 'e_i_weight': 6.0265722430068225, 'i_e_weight': 11.77286605977899, 'i_frequency': 10.4468483548248, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",815,0.6974128800189382,0.8015873015873016,101,25
636,0.7456114274071591,"{'attractor_size': 64, 'background_activity': 15.65329299095508, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.316245160947208, 'e_i_weight': 4.683227477981156, 'i_e_weight': 9.135067574431257, 'i_frequency': 10.000245265938053, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",636,0.7888126326406467,0.7068965517241379,123,51
1070,0.7455779726714197,"{'attractor_size': 64, 'background_activity': 15.766917411046293, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.746320770843058, 'e_i_weight': 5.502945271245195, 'i_e_weight': 9.942633861449064, 'i_frequency': 10.494246616875168, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1070,0.750478796669458,0.7407407407407407,100,35
1748,0.7453735449998129,"{'attractor_size': 64, 'background_activity': 14.118705922123633, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.584824650036463, 'e_i_weight': 6.435678938978637, 'i_e_weight': 8.185742128639598, 'i_frequency': 10.032983310423777, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1748,0.6844644942561432,0.8181818181818182,81,18
557,0.7451901544160889,"{'attractor_size': 64, 'background_activity': 14.539377581721697, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.751662420550275, 'e_i_weight': 7.777002009829015, 'i_e_weight': 5.407398211328843, 'i_frequency': 16.61147056502258, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",557,0.5976027498524289,0.9895833333333334,95,1
1101,0.7448997497685472,"{'attractor_size': 64, 'background_activity': 15.29416911453281, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.189379130393677, 'e_i_weight': 4.107651462119174, 'i_e_weight': 8.887305808290591, 'i_frequency': 14.813871453798958, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1101,0.6600986617339579,0.8547008547008547,100,17
689,0.7448391151793295,"{'attractor_size': 64, 'background_activity': 15.223724836710673, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.42931356500281, 'e_i_weight': 5.769362514635959, 'i_e_weight': 8.661561042370419, 'i_frequency': 15.609455604138432, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",689,0.6032285895570818,0.9733333333333334,73,2
623,0.7448086174504505,"{'attractor_size': 64, 'background_activity': 14.602879047632394, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.311147323661176, 'e_i_weight': 5.906221574658984, 'i_e_weight': 9.00672701354725, 'i_frequency': 15.094872807054937, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",623,0.597554020597188,0.9883720930232558,85,1
913,0.7447923045283362,"{'attractor_size': 64, 'background_activity': 16.636319640477083, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.607416935136143, 'e_i_weight': 6.403849831208706, 'i_e_weight': 9.358660662422244, 'i_frequency': 13.403286008558625, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",913,0.6724433190916161,0.8345864661654135,111,22
1295,0.744611085523186,"{'attractor_size': 64, 'background_activity': 15.230955726546123, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.762317817414335, 'e_i_weight': 6.214166813291326, 'i_e_weight': 8.982170707560197, 'i_frequency': 15.920010923799374, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1295,0.5931317991871103,1.0,89,0
896,0.7446074530877754,"{'attractor_size': 64, 'background_activity': 13.707671200006763, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.907287755254288, 'e_i_weight': 6.372537825570471, 'i_e_weight': 11.135462606861605, 'i_frequency': 11.918725080425997, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",896,0.6026592857383187,0.974025974025974,75,2
1699,0.7442214258057857,"{'attractor_size': 64, 'background_activity': 15.021774443889095, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.207061646420506, 'e_i_weight': 7.25142649158648, 'i_e_weight': 8.645280218147219, 'i_frequency': 12.171016800514563, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1699,0.5926374610136381,1.0,84,0
458,0.7439930309406562,"{'attractor_size': 64, 'background_activity': 14.279045932449351, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.999574273425345, 'e_i_weight': 3.844132011989728, 'i_e_weight': 13.251474844119844, 'i_frequency': 12.4801541240366, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",458,0.6042793041805128,0.967741935483871,90,3
1965,0.7439445740790592,"{'attractor_size': 64, 'background_activity': 15.626103471533527, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.288691039718877, 'e_i_weight': 5.080355086710176, 'i_e_weight': 9.390977234228982, 'i_frequency': 12.397880960616416, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1965,0.6811112968066598,0.8195488721804511,109,24
