Unnamed: 0,score,params,iteration,recall,accuracy,triggered,spontaneous
744,0.8786529425325939,"{'attractor_size': 64, 'background_activity': 10.033584891800276, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.221162519696165, 'e_i_weight': 4.126776217901586, 'i_e_weight': 6.707841560341427, 'i_frequency': 10.518699569215265, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",744,0.783569133821117,1.0,231,0
342,0.8802571453482263,"{'attractor_size': 64, 'background_activity': 13.058053281323177, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.83287369511417, 'e_i_weight': 4.29619077168967, 'i_e_weight': 8.904570399672014, 'i_frequency': 13.51800589726155, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",342,0.788314167770071,0.9964788732394366,283,1
726,0.8799861022947832,"{'attractor_size': 64, 'background_activity': 10.735946379991322, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.41527644901708, 'e_i_weight': 4.901950398783238, 'i_e_weight': 5.377069830224675, 'i_frequency': 15.489822979000262, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",726,0.7880023038025228,0.9962825278810408,268,1
746,0.8815232064700464,"{'attractor_size': 64, 'background_activity': 10.742149851567998, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.7366690975783, 'e_i_weight': 5.175812168775233, 'i_e_weight': 6.905987342022371, 'i_frequency': 12.63762264300616, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",746,0.792640538933863,0.9928571428571428,278,2
602,0.881377839202283,"{'attractor_size': 64, 'background_activity': 14.16019903953189, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.197113245557194, 'e_i_weight': 4.089250962254809, 'i_e_weight': 7.348635724373582, 'i_frequency': 13.860474275486668, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",602,0.7924714599397729,0.9927536231884058,274,2
1678,0.8796997189355024,"{'attractor_size': 64, 'background_activity': 12.275298344531857, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.433514149244155, 'e_i_weight': 5.474737588425199, 'i_e_weight': 6.388459855780345, 'i_frequency': 12.433717901288485, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1678,0.7876901033579604,0.9960474308300395,252,1
361,0.8811499057812968,"{'attractor_size': 64, 'background_activity': 13.189876160935556, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.946627924121138, 'e_i_weight': 5.324949748688117, 'i_e_weight': 5.078459722672782, 'i_frequency': 14.667731889866737, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",361,0.792136675215043,0.9927007299270072,272,2
731,0.8776118492014119,"{'attractor_size': 64, 'background_activity': 11.97399573013722, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.25070387563257, 'e_i_weight': 5.09812087901185, 'i_e_weight': 5.314275369143836, 'i_frequency': 16.81434671559993, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",731,0.7819147489903417,1.0,233,0
434,0.881132445696252,"{'attractor_size': 64, 'background_activity': 13.21973614852587, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.939584713399103, 'e_i_weight': 3.49163594142955, 'i_e_weight': 7.3906725421883435, 'i_frequency': 13.105564565993213, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",434,0.792638226310809,0.991869918699187,244,2
1493,0.8822637098499424,"{'attractor_size': 64, 'background_activity': 12.848374585647404, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.134555146036906, 'e_i_weight': 3.4436463390398795, 'i_e_weight': 5.0002271791234145, 'i_frequency': 13.84156422516525, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1493,0.7965299754461856,0.9886792452830188,262,3
803,0.8767847968942319,"{'attractor_size': 64, 'background_activity': 10.424562296224614, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.354750189960873, 'e_i_weight': 4.207510039790395, 'i_e_weight': 7.0388868238320015, 'i_frequency': 11.757012516094262, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",803,0.7806026792282201,1.0,213,0
1914,0.8767692303526283,"{'attractor_size': 64, 'background_activity': 14.881070887543085, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.08278520553583, 'e_i_weight': 4.704538974878973, 'i_e_weight': 6.0338281999902925, 'i_frequency': 12.824752429750527, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1914,0.7805780023528756,1.0,251,0
431,0.8783429396189754,"{'attractor_size': 64, 'background_activity': 11.805454966019171, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.495185259493987, 'e_i_weight': 4.510449160785215, 'i_e_weight': 6.840974358940793, 'i_frequency': 15.891602267871276, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",431,0.785388293070276,0.99625468164794,266,1
1191,0.8793091730265606,"{'attractor_size': 64, 'background_activity': 14.177169919006372, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.297037764581642, 'e_i_weight': 4.966650623540193, 'i_e_weight': 5.010115589894629, 'i_frequency': 12.873948277487202, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1191,0.7891496172032865,0.9927272727272728,273,2
1484,0.8828266942619842,"{'attractor_size': 64, 'background_activity': 12.542804809967642, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.15382857287999, 'e_i_weight': 3.6190889943464577, 'i_e_weight': 5.011635421255913, 'i_frequency': 11.938672122252921, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1484,0.8001510517404811,0.9845559845559846,255,4
919,0.8827069093568849,"{'attractor_size': 64, 'background_activity': 16.521102667339186, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.745420518674358, 'e_i_weight': 3.466288796705534, 'i_e_weight': 6.460614378023481, 'i_frequency': 13.019092792068609, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",919,0.7998120065237827,0.9847715736040608,194,3
1516,0.8843889788452407,"{'attractor_size': 64, 'background_activity': 11.708541320364098, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.719202004725247, 'e_i_weight': 4.1894909356448125, 'i_e_weight': 5.007245711112798, 'i_frequency': 11.779603177323635, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1516,0.8051329624360232,0.9809523809523808,206,4
867,0.8787146919860828,"{'attractor_size': 64, 'background_activity': 13.256814398930857, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.81262246724943, 'e_i_weight': 5.497024736109648, 'i_e_weight': 5.5025688654405585, 'i_frequency': 12.385644207942539, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",867,0.7881924889095782,0.9927272727272728,273,2
1540,0.878902917854851,"{'attractor_size': 64, 'background_activity': 17.08032336974089, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.763557965565797, 'e_i_weight': 4.2989970216640305, 'i_e_weight': 5.821012092378094, 'i_frequency': 11.972679420277736, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1540,0.7889548426094715,0.992,248,2
1502,0.8765596603660508,"{'attractor_size': 64, 'background_activity': 11.61595087981863, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.424678648291067, 'e_i_weight': 3.645244946056413, 'i_e_weight': 5.268091497715585, 'i_frequency': 11.097867827137389, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1502,0.7823291553266096,0.9965986394557824,293,1
995,0.8766308115146458,"{'attractor_size': 64, 'background_activity': 12.753036560099998, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.359475280973895, 'e_i_weight': 3.391071648625987, 'i_e_weight': 5.025750242097998, 'i_frequency': 13.690389091215005, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",995,0.7826205470821122,0.996309963099631,270,1
1489,0.8790564782250716,"{'attractor_size': 64, 'background_activity': 12.220919124714118, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.835897722970941, 'e_i_weight': 4.052951113716602, 'i_e_weight': 6.770740070771349, 'i_frequency': 13.09243086020555, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1489,0.7900011917518984,0.9907407407407408,214,2
425,0.8748227132096007,"{'attractor_size': 64, 'background_activity': 15.255765640414722, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.449110949661186, 'e_i_weight': 4.287806012225094, 'i_e_weight': 7.154561670632408, 'i_frequency': 11.943226488180525, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",425,0.7774976650169128,1.0,258,0
1595,0.8794554275707491,"{'attractor_size': 64, 'background_activity': 13.090662387298448, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.205961916468915, 'e_i_weight': 5.363016426830624, 'i_e_weight': 6.898254367087906, 'i_frequency': 11.833581816556318, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1595,0.7914546434459504,0.9894736842105264,282,3
1265,0.873989778885103,"{'attractor_size': 64, 'background_activity': 11.857778807230712, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.176460816578201, 'e_i_weight': 5.669987043624335, 'i_e_weight': 6.404873651401876, 'i_frequency': 11.961829328851602, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1265,0.7761828112179472,1.0,285,0
1925,0.8738365991537336,"{'attractor_size': 64, 'background_activity': 13.153423153807047, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.146947396537529, 'e_i_weight': 3.4773580278118126, 'i_e_weight': 7.095147458665096, 'i_frequency': 14.474493632552347, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1925,0.7759412164318965,1.0,263,0
1632,0.8840907002925381,"{'attractor_size': 64, 'background_activity': 13.219567546423011, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.829830237797733, 'e_i_weight': 5.089859538483896, 'i_e_weight': 6.567598059252814, 'i_frequency': 12.243301292435818, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1632,0.8067203699733869,0.9778761061946902,221,5
1305,0.877065912626336,"{'attractor_size': 64, 'background_activity': 14.920993218376964, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.042872012610916, 'e_i_weight': 5.2127395613609435, 'i_e_weight': 6.233083601674861, 'i_frequency': 10.031920778557762, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1305,0.785559909033041,0.9927007299270072,272,2
831,0.8754823381984895,"{'attractor_size': 64, 'background_activity': 14.686063116733676, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.616210237475974, 'e_i_weight': 4.20773040103309, 'i_e_weight': 6.04738728106293, 'i_frequency': 13.988568478579818, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",831,0.7811845951332737,0.9956709956709956,230,1
624,0.8784881830473786,"{'attractor_size': 64, 'background_activity': 10.01188621544418, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.48027609852475, 'e_i_weight': 4.571422921073558, 'i_e_weight': 5.003824681734461, 'i_frequency': 10.464490819053585, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",624,0.7901334042819367,0.9890909090909092,272,3
1059,0.8752045157173621,"{'attractor_size': 64, 'background_activity': 12.564227041183534, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.49616813605196, 'e_i_weight': 5.5146196616557654, 'i_e_weight': 5.942673369932581, 'i_frequency': 13.42234265595067, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1059,0.7806109150566968,0.9958847736625516,242,1
337,0.873126466622696,"{'attractor_size': 64, 'background_activity': 15.913236104747654, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.393911701527276, 'e_i_weight': 3.603043996591032, 'i_e_weight': 6.801250941064394, 'i_frequency': 14.336198244442892, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",337,0.7748220547925075,1.0,266,0
1616,0.8766552598404057,"{'attractor_size': 64, 'background_activity': 14.309101263319672, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.325372733615835, 'e_i_weight': 5.173217409044044, 'i_e_weight': 6.252493466650464, 'i_frequency': 11.96759405818975, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1616,0.7853199344270936,0.9920318725099602,249,2
1392,0.877766879279203,"{'attractor_size': 64, 'background_activity': 11.07306407999752, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.407510051436633, 'e_i_weight': 5.796655932126031, 'i_e_weight': 6.6775655829879925, 'i_frequency': 10.021895367169616, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1392,0.7891220428105283,0.9888475836431226,266,3
435,0.8787686319724031,"{'attractor_size': 64, 'background_activity': 12.430775397066068, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.276538975789334, 'e_i_weight': 3.656014736487253, 'i_e_weight': 8.228369184213243, 'i_frequency': 12.736163397981354, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",435,0.7921717003655896,0.9866220735785952,295,4
1562,0.8776166044174013,"{'attractor_size': 64, 'background_activity': 15.367943010725753, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.513446525744556, 'e_i_weight': 4.187291453468761, 'i_e_weight': 7.189842667623938, 'i_frequency': 12.431628753053705, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1562,0.7887496892622338,0.9890510948905108,271,3
1506,0.8758937143875417,"{'attractor_size': 64, 'background_activity': 10.999838762380891, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.125142237944004, 'e_i_weight': 5.004973145249693, 'i_e_weight': 7.5882363080780415, 'i_frequency': 13.226953894579397, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1506,0.7839262943711583,0.9923076923076924,258,2
1920,0.8723740808264795,"{'attractor_size': 64, 'background_activity': 14.528916077840934, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.96265194326269, 'e_i_weight': 2.9092137803578977, 'i_e_weight': 8.444831852053655, 'i_frequency': 13.410785456226272, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1920,0.773637840345028,1.0,207,0
720,0.875954196910419,"{'attractor_size': 64, 'background_activity': 10.95332658747457, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.823675486462708, 'e_i_weight': 5.498273097052671, 'i_e_weight': 6.50360627493769, 'i_frequency': 11.838099936211782, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",720,0.7843383677806015,0.9918032786885246,242,2
463,0.8775693243290545,"{'attractor_size': 64, 'background_activity': 14.041909023538794, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.752648598870852, 'e_i_weight': 3.6948134535675745, 'i_e_weight': 6.842063407629845, 'i_frequency': 13.788697000172936, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",463,0.789596322790141,0.987603305785124,239,3
1906,0.8733710239312774,"{'attractor_size': 64, 'background_activity': 16.645750744275613, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.739356696212248, 'e_i_weight': 4.791858985220775, 'i_e_weight': 5.2950464650375215, 'i_frequency': 10.01140318748801, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1906,0.7773518307420733,0.99645390070922,281,1
404,0.8761172969389192,"{'attractor_size': 64, 'background_activity': 14.701671841561314, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.887075304970164, 'e_i_weight': 3.778273850791814, 'i_e_weight': 8.14392126466062, 'i_frequency': 14.474231567900532, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",404,0.7856086769327114,0.9901960784313726,303,3
915,0.8793414887137095,"{'attractor_size': 64, 'background_activity': 11.978175360626274, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.091484987746725, 'e_i_weight': 3.7457758897370947, 'i_e_weight': 7.6672106832887525, 'i_frequency': 12.115447434192463, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",915,0.7955401103821307,0.9828767123287672,287,5
1458,0.8733502900648968,"{'attractor_size': 64, 'background_activity': 12.48105919812873, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.02746774456808, 'e_i_weight': 5.767341176311757, 'i_e_weight': 6.93056245084269, 'i_frequency': 10.964732637443616, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1458,0.7781169706206754,0.9951456310679612,205,1
1163,0.8727613400267415,"{'attractor_size': 64, 'background_activity': 10.261415691933498, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.002110168778387, 'e_i_weight': 5.810378596841084, 'i_e_weight': 6.122216379536399, 'i_frequency': 10.006334878147271, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1163,0.7767529962602339,0.995850622406639,240,1
991,0.8756196943449458,"{'attractor_size': 64, 'background_activity': 13.719074361358881, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.774465660687344, 'e_i_weight': 2.970078342821256, 'i_e_weight': 5.494217836122829, 'i_frequency': 12.756923171492371, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",991,0.7854058568141762,0.989247311827957,276,3
885,0.8704714332104365,"{'attractor_size': 64, 'background_activity': 15.463270483522944, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.043673764071922, 'e_i_weight': 4.461648503409519, 'i_e_weight': 6.767029001673237, 'i_frequency': 12.84871311579612, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",885,0.7706502153235132,1.0,205,0
1155,0.8704060565299387,"{'attractor_size': 64, 'background_activity': 14.057507615121263, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.689477285340796, 'e_i_weight': 4.603727002942471, 'i_e_weight': 6.9169827226560905, 'i_frequency': 14.327530178263714, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1155,0.7705477366991638,1.0,190,0
