,score,true_states,pred_states,params,iteration
1791,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.9408380504694183, 'delay_gap_A2B': 0.08255632600881702, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.59936900353852, 'w_acpt': 3.112346386615674, 'w_trans': 8.235330972079224}",1791
1431,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'B', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.8876812437991402, 'delay_gap_A2B': 0.1465725336197103, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.42233415836202, 'w_acpt': 2.060972347609122, 'w_trans': 7.735022392847803}",1431
1430,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'A', 'B', 'A', 'B', 'A', 'B', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.2374648374962036, 'delay_gap_A2B': 0.09194833603717786, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.61253703200101, 'w_acpt': 2.2165608451146497, 'w_trans': 8.319671990195152}",1430
1429,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'two', 'A', 'A', 'two', 'two', 'B']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.927523902164018, 'delay_gap_A2B': 0.08263181533742736, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.97842524794736, 'w_acpt': 3.5365785501272557, 'w_trans': 4.593735300481568}",1429
1428,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.178582552968576, 'delay_gap_A2B': 0.1606827167104399, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.46232302474579, 'w_acpt': 1.1489537515806332, 'w_trans': 9.9925810050737}",1428
1427,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'two', 'B', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.143901499520782, 'delay_gap_A2B': 0.15058987389629921, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.98483875092786, 'w_acpt': 1.5571709249766421, 'w_trans': 9.484113768968523}",1427
1426,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'B', 'two', 'two', 'B', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.8869673261284852, 'delay_gap_A2B': 0.15404125604531774, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.73170531507359, 'w_acpt': 2.7693010556932847, 'w_trans': 5.417386531808278}",1426
1425,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.8394908605355613, 'delay_gap_A2B': 0.036965797916107525, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -45.060754647595374, 'w_acpt': 3.046558352502725, 'w_trans': 7.806693930846355}",1425
1421,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', '1', 'two', 'A', 'A', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.0600897135147016, 'delay_gap_A2B': 0.1660233510974412, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.50554240209118, 'w_acpt': 1.7980313712783131, 'w_trans': 6.480263953614063}",1421
1413,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'A', 'B', 'A', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.149433844954246, 'delay_gap_A2B': 0.1725213533239899, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.976231166806706, 'w_acpt': 2.359514720318579, 'w_trans': 6.208588784089826}",1413
1420,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'two', 'A', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.9279234990711553, 'delay_gap_A2B': 0.12768676274126226, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.74929571510384, 'w_acpt': 3.2385906565751705, 'w_trans': 5.093450889994382}",1420
1419,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'two', 'two', 'two', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.73898224203399, 'delay_gap_A2B': 0.05765636796042608, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.2381519254732, 'w_acpt': 1.8753923783695852, 'w_trans': 4.334470973923828}",1419
1418,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'A', 'A', 'A', 'A', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.8125640022183303, 'delay_gap_A2B': 0.04746707033186874, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.331821157951865, 'w_acpt': 2.306456021655616, 'w_trans': 5.192228877513355}",1418
1416,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', '1', 'A', 'A', 'two', 'two', 'A', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.0174846289017725, 'delay_gap_A2B': 0.15768486789140762, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.565846088192615, 'w_acpt': 2.1490555477437674, 'w_trans': 7.590634426604548}",1416
1792,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'A', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.9011866014392815, 'delay_gap_A2B': 0.08776692164100698, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.77283108620407, 'w_acpt': 2.7116864306115804, 'w_trans': 4.142356281395509}",1792
1415,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.5753234788917425, 'delay_gap_A2B': 0.04807352418545479, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.975727297785376, 'w_acpt': 1.743496578788793, 'w_trans': 5.973455588497627}",1415
1414,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.1944611699655647, 'delay_gap_A2B': 0.19238761385198133, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -44.69685919693799, 'w_acpt': 2.253105862357756, 'w_trans': 4.898114150974513}",1414
1395,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.7912142464773118, 'delay_gap_A2B': 0.022030223027267218, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.596758073088914, 'w_acpt': 1.37734586113213, 'w_trans': 7.539695157944332}",1395
1809,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.7520571281525816, 'delay_gap_A2B': 0.03519964634434255, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.0385504808539, 'w_acpt': 1.1909446671970696, 'w_trans': 7.611683330060438}",1809
1433,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'two', 'A', 'A', 'two', 'B', 'B', 'B']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.5132624725429396, 'delay_gap_A2B': 0.07596963905394569, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.24795936599788, 'w_acpt': 1.3256900778113931, 'w_trans': 8.669158851155464}",1433
1832,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'B', 'A', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.177465505731759, 'delay_gap_A2B': 0.1481748306327766, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.37667317083556, 'w_acpt': 2.454007673857381, 'w_trans': 6.072095580980772}",1832
1827,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'two', 'B', 'B', 'B', 'B', 'B', 'B']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.1943741598789304, 'delay_gap_A2B': 0.04948395069589929, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.807095924722184, 'w_acpt': 1.356076616354061, 'w_trans': 9.536557799557189}",1827
1828,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.8564718867878984, 'delay_gap_A2B': 0.0680856555331687, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.81658645162771, 'w_acpt': 1.6374536156655335, 'w_trans': 8.625964046793085}",1828
1376,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'A', 'A', 'A', 'two', 'B']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.013446166773026, 'delay_gap_A2B': 0.09059668146287372, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.463951432208795, 'w_acpt': 3.5242282180650646, 'w_trans': 6.202208380855398}",1376
1829,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'A', '1', 'B', '1', 'A', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.0978656064670163, 'delay_gap_A2B': 0.14578050716338137, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.541932533834704, 'w_acpt': 2.5239347363025635, 'w_trans': 6.8710243784169585}",1829
1375,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.1511212420904484, 'delay_gap_A2B': 0.07240498057793701, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.74817617710653, 'w_acpt': 1.2560809600280565, 'w_trans': 6.423241110325172}",1375
1830,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.171446511524856, 'delay_gap_A2B': 0.1846617496195133, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.80102975056436, 'w_acpt': 1.8332661654702265, 'w_trans': 5.844587717489415}",1830
1373,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.0756432982409327, 'delay_gap_A2B': 0.06756186624644629, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.009078196925934, 'w_acpt': 1.1222516132644207, 'w_trans': 5.758793543482479}",1373
1833,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'two', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.086939161079148, 'delay_gap_A2B': 0.18092258621335958, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.13847651032751, 'w_acpt': 2.1135111672114997, 'w_trans': 5.755220302733817}",1833
1377,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'B', 'two', 'B', 'two', 'B', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.969751274616877, 'delay_gap_A2B': 0.12034146806314551, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.92861524633622, 'w_acpt': 1.9549419722345152, 'w_trans': 9.254951095277436}",1377
1371,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'B', 'A', 'B', 'B', 'B']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.0573852875564933, 'delay_gap_A2B': 0.14910950980725166, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.14676374629702, 'w_acpt': 3.249977172590814, 'w_trans': 5.600999785272146}",1371
1370,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'two', 'B', 'B', 'B', 'B']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.169744514941366, 'delay_gap_A2B': 0.07116575322205834, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.75819008580685, 'w_acpt': 1.366571453988967, 'w_trans': 6.5857760544570905}",1370
1369,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.094179304461317, 'delay_gap_A2B': 0.0591133208533291, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.37585043072481, 'w_acpt': 1.6262707366577045, 'w_trans': 6.291877870307068}",1369
1368,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'two', 'two', 'two', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.0181911401638777, 'delay_gap_A2B': 0.13340866043278396, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.580764521450746, 'w_acpt': 1.484371587036322, 'w_trans': 7.113423505495374}",1368
1367,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'B', 'two', 'two', 'B', 'two', 'B', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.0388160100888926, 'delay_gap_A2B': 0.13804318254179412, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.7193519930501, 'w_acpt': 2.9130889350727083, 'w_trans': 5.820726306263958}",1367
1366,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.7171186845675874, 'delay_gap_A2B': 0.060362954330654375, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -46.60098244907717, 'w_acpt': 1.0909294491173576, 'w_trans': 8.494111390609133}",1366
1836,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.0501861967742308, 'delay_gap_A2B': 0.2990088149879188, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.22783807538632, 'w_acpt': 2.583545439017871, 'w_trans': 8.22911987812204}",1836
1826,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', '1', 'two', 'A', 'B', 'two', 'B', '1']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.718390066833699, 'delay_gap_A2B': 0.19216359663142124, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.84687855530761, 'w_acpt': 1.8066513797368915, 'w_trans': 12.587052680987204}",1826
1379,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.084717481476905, 'delay_gap_A2B': 0.0799562650377239, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.79806578500452, 'w_acpt': 1.6298010009883561, 'w_trans': 8.8967949722517}",1379
1392,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'B']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 1.6558543672716948, 'delay_gap_A2B': 0.07605938496380545, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -45.83981646350285, 'w_acpt': 1.51193001787934, 'w_trans': 8.627960435489749}",1392
1388,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'A', 'B', 'two', 'B', 'two']","{'background_activity': 13.855558143033827, 'cue_length': 1, 'cue_percentage': 100, 'delay_A2GO': 2.267702976364156, 'delay_gap_A2B': 0.08634335783413329, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.229369884839166, 'w_acpt': 1.9964483122753998, 'w_trans': 9.853531645810532}",1388
