,e_e_max_weight,background_activity,i_e_weight,e_i_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous
56,14.680180257304723,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9953311700541154,1.0004297092108292,0.9903437604550017,308.6666666666667,3.0
57,14.810352022908859,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0038115163750991,1.0106553015808137,0.9971525060793995,320.6666666666667,1.0
58,14.857697497286024,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9916771276215419,0.9930349388061539,0.990639317438864,283.0,2.6666666666666665
59,14.980344024203822,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9963223421977644,0.9993544091783401,0.993332045768987,299.3333333333333,2.0
60,15.06513537700037,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9994168024441304,1.0042962837801255,0.9945990482873711,315.6666666666667,1.6666666666666667
61,15.142860738112844,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9872095171683007,0.977851313757473,0.9968577952640584,321.3333333333333,1.0
62,15.340301126973388,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9940201498064781,0.9905755728075384,0.9975691962907082,281.3333333333333,0.6666666666666666
63,15.350093385750732,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9904127071901415,0.987741057657728,0.9932428888262533,296.6666666666667,2.0
64,15.410162414347674,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.998219438160073,1.0053029337562625,0.9913389659679414,269.6666666666667,2.3333333333333335
65,15.603456723022815,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9982939725052974,1.0034148728585752,0.9933085483357221,297.6666666666667,2.0
66,15.619345418100293,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9972095648240412,0.9979525412630176,0.9966780889361534,301.6666666666667,1.0
67,15.6396681225352,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0036057217081644,1.0109190653044404,0.9965659062103929,303.3333333333333,1.0
68,15.745362500761525,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9838187623365121,0.9730360276709343,0.9949766297662976,269.0,1.3333333333333333
69,15.894050068481134,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9904664924122922,0.9857997680506233,0.9951802682583787,305.0,1.3333333333333333
70,16.00025562203293,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9843171678474407,0.9756947185459203,0.9930939629564878,286.6666666666667,2.0
71,16.003631560710176,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9996647490174765,1.0074548088783835,0.9923035494390993,267.3333333333333,2.0
72,16.16805176065502,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9902177529611226,0.9857910811599773,0.9955133357546719,305.0,1.3333333333333333
73,16.314223885392128,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9933828753893142,0.9902420168053343,0.996935064935065,296.6666666666667,1.0
74,16.354773778925157,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0045036948494763,1.0123664442575742,0.9968205789765617,314.6666666666667,1.0
75,16.42590768172079,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9769054100964446,0.9831956023530756,0.9708451488180782,263.0,7.666666666666667
76,16.47245836777027,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9956133011200242,0.994692629835607,0.9978079144691995,280.0,0.6666666666666666
77,16.511039107273856,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9849832137668105,0.9763353232436925,0.9938562650689144,274.0,1.6666666666666667
78,16.53110356476348,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9987295897343632,1.005465902086482,0.9921610053073399,263.3333333333333,2.0
79,16.61177522650026,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9956172989344859,0.998702619492804,0.9926580770110333,308.0,2.3333333333333335
80,16.63847626517294,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9978260579827357,1.0025252000273408,0.9932395185546478,295.6666666666667,2.0
81,16.642775300396913,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0025294815669574,1.0105658227711776,0.9949409273127031,331.3333333333333,1.6666666666666667
82,17.42648002188968,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9931183182587596,0.9872700787016745,0.9990689013035382,307.3333333333333,0.3333333333333333
83,17.44057580432522,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.989484090857109,0.987010079739989,0.9920223455608715,292.6666666666667,2.3333333333333335
84,17.69576159013767,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9887249594522709,0.9949996396148665,0.9825560871548009,314.0,5.666666666666667
