,score,true_states,pred_states,params,iteration
1083,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'B', 'A', 'A', 'A', 'A']","{'background_activity': 10.395124344790261, 'cue_length': 0.6055757128449847, 'cue_percentage': 100, 'delay_A2GO': 2.392086366254616, 'delay_gap_A2B': 0.09675616005215192, 'e_e_max_weight': 12.987140844413398, 'e_i_weight': 5.425306483286892, 'i_e_weight': 17.93293420229918, 'i_frequency': 12.823856507581688, 'thr_GO_state': -43.428510849982786, 'w_acpt': 6.978078257250099, 'w_trans': 6.966785052644382}",1083
1405,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'two', 'B', 'B']","{'background_activity': 12.398294049296467, 'cue_length': 0.5607287922085687, 'cue_percentage': 100, 'delay_A2GO': 2.8668680234325334, 'delay_gap_A2B': 0.2374181882758585, 'e_e_max_weight': 11.82247010117319, 'e_i_weight': 4.989029696296056, 'i_e_weight': 15.910624174701283, 'i_frequency': 12.330958948405733, 'thr_GO_state': -44.181731110071624, 'w_acpt': 7.120090620461908, 'w_trans': 7.104387650973886}",1405
1287,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'two', 'two', 'two', 'two']","{'background_activity': 10.118266349754633, 'cue_length': 0.5660376676475632, 'cue_percentage': 100, 'delay_A2GO': 2.806577008398877, 'delay_gap_A2B': 0.2114173458169733, 'e_e_max_weight': 12.533171978768973, 'e_i_weight': 4.604982922341352, 'i_e_weight': 7.900344361426538, 'i_frequency': 23.444557461958432, 'thr_GO_state': -47.84385467608914, 'w_acpt': 6.7958169663296415, 'w_trans': 6.602789683143071}",1287
1164,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'B', 'B', 'two', 'A', 'two']","{'background_activity': 11.930527422572396, 'cue_length': 0.5876480723206279, 'cue_percentage': 100, 'delay_A2GO': 2.4365153195532225, 'delay_gap_A2B': 0.15448303232804617, 'e_e_max_weight': 13.228709555109397, 'e_i_weight': 6.611830524185601, 'i_e_weight': 6.742669268519899, 'i_frequency': 17.123628368157878, 'thr_GO_state': -49.922222119484225, 'w_acpt': 7.499629104314634, 'w_trans': 11.429062720915047}",1164
1147,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'B', 'B', 'B']","{'background_activity': 10.408116726297369, 'cue_length': 0.592117966508843, 'cue_percentage': 100, 'delay_A2GO': 2.805491115704631, 'delay_gap_A2B': 0.22308120405747844, 'e_e_max_weight': 11.361848470737057, 'e_i_weight': 6.3643783138882695, 'i_e_weight': 7.494854445446358, 'i_frequency': 24.57216676898328, 'thr_GO_state': -47.17873924993138, 'w_acpt': 7.1470940615447285, 'w_trans': 9.3143228880606}",1147
619,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'B', 'two', 'A', 'A']","{'background_activity': 21.67004546087177, 'cue_length': 0.567198825870349, 'cue_percentage': 100, 'delay_A2GO': 2.9997513793362383, 'delay_gap_A2B': 0.06458160885671838, 'e_e_max_weight': 13.888522689884189, 'e_i_weight': 4.50153712374395, 'i_e_weight': 18.80269868297782, 'i_frequency': 23.205698190103348, 'thr_GO_state': -49.83528079980444, 'w_acpt': 6.96097417416645, 'w_trans': 7.5279919947278895}",619
1254,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 10.491225619440364, 'cue_length': 0.6769722760043327, 'cue_percentage': 100, 'delay_A2GO': 2.8919990688588513, 'delay_gap_A2B': 0.02865203165173081, 'e_e_max_weight': 15.111422178889026, 'e_i_weight': 4.2671120935153235, 'i_e_weight': 6.615103215219486, 'i_frequency': 22.18432752044317, 'thr_GO_state': -46.298615227372835, 'w_acpt': 6.627236005131882, 'w_trans': 11.857847823218483}",1254
527,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'two', 'A', 'A', 'A', 'two']","{'background_activity': 13.09526826174569, 'cue_length': 0.7574351484281483, 'cue_percentage': 100, 'delay_A2GO': 2.9160517338197494, 'delay_gap_A2B': 0.04630277098391049, 'e_e_max_weight': 10.777792954410899, 'e_i_weight': 4.485840729646115, 'i_e_weight': 7.149898687898656, 'i_frequency': 25.69053959665112, 'thr_GO_state': -53.7536479030039, 'w_acpt': 5.617473836850498, 'w_trans': 6.846584187289981}",527
1329,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'two', 'two', 'B', 'B']","{'background_activity': 12.349121113043816, 'cue_length': 0.5332860351013087, 'cue_percentage': 100, 'delay_A2GO': 2.7502285753085394, 'delay_gap_A2B': 0.17367271396631395, 'e_e_max_weight': 11.857895538527904, 'e_i_weight': 4.43657463925016, 'i_e_weight': 14.00807303491866, 'i_frequency': 22.7675734125768, 'thr_GO_state': -43.00971310233913, 'w_acpt': 6.969030206448942, 'w_trans': 6.16832158538829}",1329
478,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'two', 'B', 'B']","{'background_activity': 13.827577345541672, 'cue_length': 0.7029741313053355, 'cue_percentage': 100, 'delay_A2GO': 2.939999979404206, 'delay_gap_A2B': 0.07423841087665696, 'e_e_max_weight': 9.446516731402827, 'e_i_weight': 4.422675934906198, 'i_e_weight': 8.424497154638537, 'i_frequency': 28.631139890748376, 'thr_GO_state': -50.32278175883731, 'w_acpt': 7.181625515953497, 'w_trans': 11.31045844135037}",478
623,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'B', 'B', 'A', 'B', 'B']","{'background_activity': 19.624400748682458, 'cue_length': 0.5089939533942911, 'cue_percentage': 100, 'delay_A2GO': 2.847390048674767, 'delay_gap_A2B': 0.09694603762664161, 'e_e_max_weight': 17.026955911763, 'e_i_weight': 6.356351893878335, 'i_e_weight': 17.968337900300174, 'i_frequency': 16.6421708645173, 'thr_GO_state': -53.99797241664458, 'w_acpt': 5.11655838340279, 'w_trans': 6.808484552055741}",623
625,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'B', 'two', 'two', 'two', 'B']","{'background_activity': 19.939310816760383, 'cue_length': 0.6179297123289462, 'cue_percentage': 100, 'delay_A2GO': 2.0372011062192974, 'delay_gap_A2B': 0.07548345360873787, 'e_e_max_weight': 9.448615139528135, 'e_i_weight': 5.217818196659994, 'i_e_weight': 19.257146633963483, 'i_frequency': 18.11704985839735, 'thr_GO_state': -47.023990567314286, 'w_acpt': 7.680054440690181, 'w_trans': 9.262937883271452}",625
1129,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'A', 'B', 'A', 'B', 'B']","{'background_activity': 19.67692221307996, 'cue_length': 0.6024275298535751, 'cue_percentage': 100, 'delay_A2GO': 2.4871093908550357, 'delay_gap_A2B': 0.14721102951495618, 'e_e_max_weight': 10.521821804490305, 'e_i_weight': 7.093161657580113, 'i_e_weight': 9.001379206014303, 'i_frequency': 28.5599836860498, 'thr_GO_state': -52.53124320330473, 'w_acpt': 7.326791608422224, 'w_trans': 8.287799408578334}",1129
1265,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'B', 'B', 'B']","{'background_activity': 10.99977181946618, 'cue_length': 0.5679703561976661, 'cue_percentage': 100, 'delay_A2GO': 2.7593244130189785, 'delay_gap_A2B': 0.00016592905183534373, 'e_e_max_weight': 12.685756605481373, 'e_i_weight': 4.888106545534072, 'i_e_weight': 10.996639284548131, 'i_frequency': 15.505518998328974, 'thr_GO_state': -50.40370903151366, 'w_acpt': 6.482768744893537, 'w_trans': 8.123977025301688}",1265
1148,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'two', 'A', 'A', 'A', 'two']","{'background_activity': 12.594487480339863, 'cue_length': 0.6844697773452132, 'cue_percentage': 100, 'delay_A2GO': 2.8283586013457493, 'delay_gap_A2B': 0.18762126507320914, 'e_e_max_weight': 11.107215076607865, 'e_i_weight': 6.7591412741057475, 'i_e_weight': 6.202605814570078, 'i_frequency': 23.379059278744684, 'thr_GO_state': -46.292091788555396, 'w_acpt': 7.515346791880688, 'w_trans': 9.977076753311271}",1148
638,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'two', 'B', 'B']","{'background_activity': 18.509983310139205, 'cue_length': 0.6552460532063226, 'cue_percentage': 100, 'delay_A2GO': 2.8902076340705416, 'delay_gap_A2B': 0.11335868356108128, 'e_e_max_weight': 8.06182300584343, 'e_i_weight': 4.884505952443805, 'i_e_weight': 8.25271094017131, 'i_frequency': 20.08779643658828, 'thr_GO_state': -51.73192297089112, 'w_acpt': 7.137905367899689, 'w_trans': 7.730157511554817}",638
1318,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 26.81694653380647, 'cue_length': 0.6577972179189109, 'cue_percentage': 100, 'delay_A2GO': 2.8878291422898896, 'delay_gap_A2B': 0.020407225285420043, 'e_e_max_weight': 11.253190218261656, 'e_i_weight': 7.6971786738135926, 'i_e_weight': 6.7721597584361675, 'i_frequency': 22.134152971204152, 'thr_GO_state': -49.90839550597596, 'w_acpt': 6.944515065411216, 'w_trans': 9.668177030357178}",1318
629,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'two', 'two', 'two', 'two']","{'background_activity': 14.701189391034019, 'cue_length': 0.604846262251611, 'cue_percentage': 100, 'delay_A2GO': 2.9662354477311297, 'delay_gap_A2B': 0.140247999681872, 'e_e_max_weight': 12.011588965841048, 'e_i_weight': 4.13207155314574, 'i_e_weight': 8.632279543675768, 'i_frequency': 22.69446931060189, 'thr_GO_state': -50.79465253992699, 'w_acpt': 6.3592978944667955, 'w_trans': 6.132298074739867}",629
1248,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'two', 'two', 'two', 'two']","{'background_activity': 26.319339235550082, 'cue_length': 0.559617304543175, 'cue_percentage': 100, 'delay_A2GO': 2.777910294278707, 'delay_gap_A2B': 0.014244440100498225, 'e_e_max_weight': 9.498996635303888, 'e_i_weight': 6.789828023874196, 'i_e_weight': 10.330769212994198, 'i_frequency': 19.91704061527365, 'thr_GO_state': -47.69968616832285, 'w_acpt': 7.612239948948479, 'w_trans': 6.918608419969294}",1248
491,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'A', 'B', 'A', 'B', 'A']","{'background_activity': 17.091117517351485, 'cue_length': 0.7578830150782456, 'cue_percentage': 100, 'delay_A2GO': 2.857479771316781, 'delay_gap_A2B': 0.08614797069675277, 'e_e_max_weight': 14.765810724941124, 'e_i_weight': 9.731607713354427, 'i_e_weight': 10.168311828197622, 'i_frequency': 16.770937311570993, 'thr_GO_state': -47.91649101098515, 'w_acpt': 6.870552015911706, 'w_trans': 12.327839541690153}",491
495,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 10.787729396714301, 'cue_length': 0.5589190296225074, 'cue_percentage': 100, 'delay_A2GO': 2.718361939058688, 'delay_gap_A2B': 0.010079818594694704, 'e_e_max_weight': 19.36117752415688, 'e_i_weight': 4.383495549185219, 'i_e_weight': 8.145423785304063, 'i_frequency': 25.15236285212726, 'thr_GO_state': -51.469719790651205, 'w_acpt': 7.824292940669183, 'w_trans': 9.113543348976961}",495
1296,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'B', 'B', 'two', 'two', 'A']","{'background_activity': 25.60512367884331, 'cue_length': 0.9975036358626839, 'cue_percentage': 100, 'delay_A2GO': 2.8357963357797953, 'delay_gap_A2B': 0.03806353251553264, 'e_e_max_weight': 15.80727275564296, 'e_i_weight': 7.490321715271796, 'i_e_weight': 13.68108279995983, 'i_frequency': 21.660602053264274, 'thr_GO_state': -44.32085272102473, 'w_acpt': 7.7383977519875495, 'w_trans': 5.211400549831178}",1296
497,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 11.58160522589388, 'cue_length': 0.5228463181793159, 'cue_percentage': 100, 'delay_A2GO': 2.7361670234909217, 'delay_gap_A2B': 0.03855007398676238, 'e_e_max_weight': 18.60694973843243, 'e_i_weight': 3.437774293185147, 'i_e_weight': 9.236667769052659, 'i_frequency': 24.09127409874098, 'thr_GO_state': -50.6320278397108, 'w_acpt': 7.588187887815387, 'w_trans': 6.658995686601517}",497
511,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'B', 'A', 'A', 'B', 'A']","{'background_activity': 13.026127524197033, 'cue_length': 0.764950671239217, 'cue_percentage': 100, 'delay_A2GO': 2.8139029926222108, 'delay_gap_A2B': 0.11396954294695634, 'e_e_max_weight': 11.688020901272054, 'e_i_weight': 4.767986522217297, 'i_e_weight': 7.446315433536091, 'i_frequency': 31.076181015153722, 'thr_GO_state': -49.80007787372377, 'w_acpt': 3.826610942954353, 'w_trans': 6.793445394892638}",511
498,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'two', 'A', 'A', 'A', 'B']","{'background_activity': 23.899431362023265, 'cue_length': 0.9867569776714205, 'cue_percentage': 100, 'delay_A2GO': 2.905627309336338, 'delay_gap_A2B': 0.04456368081515154, 'e_e_max_weight': 12.098773749975916, 'e_i_weight': 3.8452877812688024, 'i_e_weight': 19.04243844351825, 'i_frequency': 32.55258960024929, 'thr_GO_state': -51.96975454668813, 'w_acpt': 7.9930858402021245, 'w_trans': 7.036619658611446}",498
1279,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'two', 'two', 'two', 'two']","{'background_activity': 21.024974264630725, 'cue_length': 0.5353681740114036, 'cue_percentage': 100, 'delay_A2GO': 2.7671469665218082, 'delay_gap_A2B': 0.04934298487764938, 'e_e_max_weight': 13.419694937999642, 'e_i_weight': 3.919964976624639, 'i_e_weight': 19.242081081082343, 'i_frequency': 18.981558216032276, 'thr_GO_state': -48.55073462938766, 'w_acpt': 6.8084636961409135, 'w_trans': 7.320513072838518}",1279
1139,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'two', 'A', 'A', 'two', 'B']","{'background_activity': 14.16410780250929, 'cue_length': 0.6970959428860529, 'cue_percentage': 100, 'delay_A2GO': 2.8589148361036694, 'delay_gap_A2B': 0.004224408731117344, 'e_e_max_weight': 7.521888889137002, 'e_i_weight': 5.712884643676952, 'i_e_weight': 6.999665451156444, 'i_frequency': 25.26070755519574, 'thr_GO_state': -42.585661525564554, 'w_acpt': 7.64597151178068, 'w_trans': 11.015805927212934}",1139
1283,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'two', 'B', 'B']","{'background_activity': 23.035156174586184, 'cue_length': 0.6060983689893081, 'cue_percentage': 100, 'delay_A2GO': 2.780240051827525, 'delay_gap_A2B': 0.02138263822900766, 'e_e_max_weight': 15.432511799568575, 'e_i_weight': 5.982146376921182, 'i_e_weight': 10.136769218409947, 'i_frequency': 10.015383433825603, 'thr_GO_state': -52.38421703135678, 'w_acpt': 7.0998668142487515, 'w_trans': 7.299059300947222}",1283
503,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'two', 'A', 'A', 'two', 'two']","{'background_activity': 11.191425807150395, 'cue_length': 0.5480377945012539, 'cue_percentage': 100, 'delay_A2GO': 2.6787689188697312, 'delay_gap_A2B': 0.03351545602916719, 'e_e_max_weight': 18.00744259002599, 'e_i_weight': 4.72591850492655, 'i_e_weight': 8.99780783605886, 'i_frequency': 23.50197462614136, 'thr_GO_state': -51.61509254768691, 'w_acpt': 7.636429414802617, 'w_trans': 7.3225266202066255}",503
502,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'two', 'B', 'B']","{'background_activity': 12.752923814111359, 'cue_length': 0.6655253186890406, 'cue_percentage': 100, 'delay_A2GO': 2.973703545708711, 'delay_gap_A2B': 0.09216006232682392, 'e_e_max_weight': 10.083099943105873, 'e_i_weight': 5.096770871324233, 'i_e_weight': 8.019838965216424, 'i_frequency': 20.98708238378626, 'thr_GO_state': -50.1399195380233, 'w_acpt': 6.69493834125158, 'w_trans': 13.76285430548732}",502
1075,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 10.66851741669538, 'cue_length': 0.6548993168130489, 'cue_percentage': 100, 'delay_A2GO': 2.9751616034714146, 'delay_gap_A2B': 0.02735799542237461, 'e_e_max_weight': 10.70904481184261, 'e_i_weight': 3.101393574476315, 'i_e_weight': 8.873593171945167, 'i_frequency': 22.38222828724956, 'thr_GO_state': -49.82982812464239, 'w_acpt': 7.827062375393524, 'w_trans': 9.333995850472995}",1075
1341,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'A', 'A', 'two', 'two', 'B']","{'background_activity': 22.173843069151452, 'cue_length': 0.6501235116025056, 'cue_percentage': 100, 'delay_A2GO': 2.7183907357968065, 'delay_gap_A2B': 0.16433860549844165, 'e_e_max_weight': 8.974338122790448, 'e_i_weight': 6.536454977000928, 'i_e_weight': 9.604907769088545, 'i_frequency': 24.112594165651803, 'thr_GO_state': -43.32106491025972, 'w_acpt': 7.862146412040071, 'w_trans': 9.075714999656789}",1341
465,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', '1']","{'background_activity': 22.61955110312032, 'cue_length': 0.5621123863543758, 'cue_percentage': 100, 'delay_A2GO': 2.6766317619964077, 'delay_gap_A2B': 0.04128117081995403, 'e_e_max_weight': 17.197660901082322, 'e_i_weight': 8.641185830609391, 'i_e_weight': 18.74439434316827, 'i_frequency': 17.31263172634949, 'thr_GO_state': -53.22303651053564, 'w_acpt': 6.961296866615823, 'w_trans': 7.386144649632383}",465
434,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'B', 'A', 'A', 'B', 'B']","{'background_activity': 20.95410573793637, 'cue_length': 0.5173601006369235, 'cue_percentage': 100, 'delay_A2GO': 2.8419304802953964, 'delay_gap_A2B': 0.04702070083050737, 'e_e_max_weight': 19.523867160473543, 'e_i_weight': 7.460868728842711, 'i_e_weight': 15.8079438439407, 'i_frequency': 20.66505157051357, 'thr_GO_state': -51.983676677973385, 'w_acpt': 5.056604527854259, 'w_trans': 7.334138457413609}",434
1365,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'two', 'B', 'B']","{'background_activity': 14.408638500749, 'cue_length': 0.592852911442672, 'cue_percentage': 100, 'delay_A2GO': 2.8108426248819773, 'delay_gap_A2B': 0.13377810033094517, 'e_e_max_weight': 10.727191076988477, 'e_i_weight': 5.713675565970541, 'i_e_weight': 16.113522218459316, 'i_frequency': 12.64304920216346, 'thr_GO_state': -42.80129877607469, 'w_acpt': 7.861561693325288, 'w_trans': 8.790783670910853}",1365
559,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'B', 'A', 'A']","{'background_activity': 20.1493625427014, 'cue_length': 0.5010041750866941, 'cue_percentage': 100, 'delay_A2GO': 2.20407658839344, 'delay_gap_A2B': 0.09482892148234728, 'e_e_max_weight': 16.242953056003287, 'e_i_weight': 6.163261095822003, 'i_e_weight': 19.614050183532466, 'i_frequency': 16.61269407940372, 'thr_GO_state': -49.651646792242396, 'w_acpt': 7.861360680073094, 'w_trans': 8.398459385784706}",559
1216,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'A', 'two', 'B', 'B']","{'background_activity': 10.760909652505402, 'cue_length': 0.5484788637697015, 'cue_percentage': 100, 'delay_A2GO': 2.756179710146368, 'delay_gap_A2B': 0.0281737533220894, 'e_e_max_weight': 14.926251878203217, 'e_i_weight': 6.078539991465581, 'i_e_weight': 9.535090700084137, 'i_frequency': 19.686707941417087, 'thr_GO_state': -46.09280371284692, 'w_acpt': 7.877481140550107, 'w_trans': 7.172667120283982}",1216
1217,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'A', 'A', 'B', 'B', 'A']","{'background_activity': 14.086773557368392, 'cue_length': 0.6764401447265336, 'cue_percentage': 100, 'delay_A2GO': 2.79455144327477, 'delay_gap_A2B': 0.008043758858251565, 'e_e_max_weight': 9.56177075833072, 'e_i_weight': 7.33205553339946, 'i_e_weight': 6.979751972792188, 'i_frequency': 24.06402643035747, 'thr_GO_state': -52.50492532152576, 'w_acpt': 7.943199174370792, 'w_trans': 9.806825707347276}",1217
437,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'B', 'A', 'B', 'B', 'B', 'two']","{'background_activity': 12.718700029370504, 'cue_length': 0.7351256734474299, 'cue_percentage': 100, 'delay_A2GO': 2.7578924852085707, 'delay_gap_A2B': 0.0786206165969778, 'e_e_max_weight': 13.62488074334416, 'e_i_weight': 5.157378274142117, 'i_e_weight': 13.71753620812699, 'i_frequency': 19.57708425551271, 'thr_GO_state': -50.29003380385417, 'w_acpt': 6.479780878196128, 'w_trans': 8.863877631862746}",437
608,0.25,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'B', 'B', 'two', 'A', 'B', 'B', 'A', 'two']","{'background_activity': 23.20924808379711, 'cue_length': 0.55176741966264, 'cue_percentage': 100, 'delay_A2GO': 2.2523206942409932, 'delay_gap_A2B': 0.1475874236170532, 'e_e_max_weight': 15.14878553280637, 'e_i_weight': 5.870745184197835, 'i_e_weight': 18.374630822946525, 'i_frequency': 14.508809279323103, 'thr_GO_state': -53.84998185493357, 'w_acpt': 6.829308530007072, 'w_trans': 6.312908768619985}",608
