,score,params,iteration
1768,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5562228874808527, 'cue_percentage': 100, 'delay_A2GO': 2.23677710017414, 'delay_gap_A2B': 0.07935887686970504, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.93593658260881, 'w_acpt': 1.4437512408838635, 'w_trans': 6.160032175061445}",1768
1466,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5294889488232468, 'cue_percentage': 100, 'delay_A2GO': 2.2872935985794958, 'delay_gap_A2B': 0.058719718656584055, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.138654475572814, 'w_acpt': 1.1220999090009407, 'w_trans': 6.950925914427977}",1466
1023,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.7138447827440438, 'cue_percentage': 100, 'delay_A2GO': 2.0202378940426056, 'delay_gap_A2B': 0.23018083213377885, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.21738856201454, 'w_acpt': 1.1484552009635045, 'w_trans': 7.145228287384971}",1023
1668,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6820981350975301, 'cue_percentage': 100, 'delay_A2GO': 2.114624870195667, 'delay_gap_A2B': 0.18540932838609583, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.46270830374052, 'w_acpt': 1.2742899670689263, 'w_trans': 8.089229838778117}",1668
1944,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.7000804499939052, 'cue_percentage': 100, 'delay_A2GO': 2.19913746519064, 'delay_gap_A2B': 0.18171311504454232, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.16791491797411, 'w_acpt': 1.4307687690763269, 'w_trans': 5.048151248528754}",1944
305,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5992068322136558, 'cue_percentage': 100, 'delay_A2GO': 1.8880654964162247, 'delay_gap_A2B': 0.08367514732040732, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.964331983995976, 'w_acpt': 1.4022334055469086, 'w_trans': 5.414252204068376}",305
1366,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6311580561700477, 'cue_percentage': 100, 'delay_A2GO': 2.203981337571151, 'delay_gap_A2B': 0.04277048390821363, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.35647430863831, 'w_acpt': 1.0024655178906952, 'w_trans': 7.512998277807146}",1366
815,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5007362226360748, 'cue_percentage': 100, 'delay_A2GO': 2.202103377503358, 'delay_gap_A2B': 0.0359115048352775, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.734677028677524, 'w_acpt': 1.0036567916093544, 'w_trans': 5.374173401975571}",815
630,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5991101919531635, 'cue_percentage': 100, 'delay_A2GO': 1.8910176177663218, 'delay_gap_A2B': 0.17840060951417205, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -45.544730475286876, 'w_acpt': 1.2826158118699225, 'w_trans': 3.4226985502320497}",630
1957,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5556524776819037, 'cue_percentage': 100, 'delay_A2GO': 2.2339067071539302, 'delay_gap_A2B': 0.06978052822979644, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.01613278744658, 'w_acpt': 1.3086740875186316, 'w_trans': 6.319918500021967}",1957
936,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5231634303413746, 'cue_percentage': 100, 'delay_A2GO': 2.3723375002584235, 'delay_gap_A2B': 0.13782321549140725, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.56757811278264, 'w_acpt': 1.0062535503108379, 'w_trans': 7.495227939707492}",936
1384,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6515408278633282, 'cue_percentage': 100, 'delay_A2GO': 2.259968648664732, 'delay_gap_A2B': 0.06661969402024716, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.08273782293026, 'w_acpt': 1.848926879755286, 'w_trans': 4.733350270460372}",1384
593,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5672731649154613, 'cue_percentage': 100, 'delay_A2GO': 2.034012166845206, 'delay_gap_A2B': 0.05325936183333932, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.201797811177734, 'w_acpt': 1.8164664209257888, 'w_trans': 3.7005529552221375}",593
780,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6957892762853816, 'cue_percentage': 100, 'delay_A2GO': 2.194259134510341, 'delay_gap_A2B': 0.19799109503653478, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.54950688371773, 'w_acpt': 1.2188418578221414, 'w_trans': 5.712212573637877}",780
392,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.7416740483574668, 'cue_percentage': 100, 'delay_A2GO': 2.0680852299100083, 'delay_gap_A2B': 0.10547650814651698, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.59714758188992, 'w_acpt': 1.3401228323041077, 'w_trans': 5.637095797892975}",392
1473,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.7271918280415853, 'cue_percentage': 100, 'delay_A2GO': 1.6266028783143722, 'delay_gap_A2B': 0.18001534542562456, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.89132969210952, 'w_acpt': 1.1339075208082887, 'w_trans': 6.817131737525734}",1473
1013,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5256258717479798, 'cue_percentage': 100, 'delay_A2GO': 2.413257730042107, 'delay_gap_A2B': 0.21524061700243013, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.84915581873722, 'w_acpt': 1.2164835599308719, 'w_trans': 4.5562254515786655}",1013
787,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5000239306311458, 'cue_percentage': 100, 'delay_A2GO': 2.2129603069760826, 'delay_gap_A2B': 0.17687848884679921, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.55354868862154, 'w_acpt': 1.2860698065765852, 'w_trans': 5.202655091198009}",787
1115,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6074549791945736, 'cue_percentage': 100, 'delay_A2GO': 2.428215288911558, 'delay_gap_A2B': 0.08215376686808552, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.64084979649411, 'w_acpt': 1.1086817858574185, 'w_trans': 7.122529489734875}",1115
1991,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5219281966666582, 'cue_percentage': 100, 'delay_A2GO': 2.2261539555161645, 'delay_gap_A2B': 0.060580283972950164, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.67429513013528, 'w_acpt': 1.10962850017051, 'w_trans': 6.1029058302098615}",1991
1724,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5349469535887978, 'cue_percentage': 100, 'delay_A2GO': 2.277016177809269, 'delay_gap_A2B': 0.06928380660687879, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.509536904546415, 'w_acpt': 1.6802994395837294, 'w_trans': 6.145457294670281}",1724
1651,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.7339068037685581, 'cue_percentage': 100, 'delay_A2GO': 2.607804588930878, 'delay_gap_A2B': 0.21843468603086064, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.747773703346006, 'w_acpt': 1.5157638546658967, 'w_trans': 4.497419052449942}",1651
1670,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5092059946325064, 'cue_percentage': 100, 'delay_A2GO': 2.2646602420293256, 'delay_gap_A2B': 0.06091131412184156, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.225482546296575, 'w_acpt': 1.6887336375903788, 'w_trans': 5.38424803231133}",1670
1993,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6783969557934211, 'cue_percentage': 100, 'delay_A2GO': 2.199480307121278, 'delay_gap_A2B': 0.17869593714380094, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.14352677231952, 'w_acpt': 1.3897224219806028, 'w_trans': 5.749461356005901}",1993
606,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5188064315948451, 'cue_percentage': 100, 'delay_A2GO': 2.284278390685524, 'delay_gap_A2B': 0.011861753640230205, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.06060298461366, 'w_acpt': 1.004693048505497, 'w_trans': 9.179710061785805}",606
1394,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6664651343962359, 'cue_percentage': 100, 'delay_A2GO': 1.6754059249358293, 'delay_gap_A2B': 0.15172564099078983, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.90759900383197, 'w_acpt': 1.1334096607982107, 'w_trans': 7.048808952697656}",1394
602,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5711758124478045, 'cue_percentage': 100, 'delay_A2GO': 2.018134088785119, 'delay_gap_A2B': 0.0013958982502571896, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.59141698200799, 'w_acpt': 2.1999050726570104, 'w_trans': 5.67596965290048}",602
596,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5105721748696253, 'cue_percentage': 100, 'delay_A2GO': 1.9757912927572538, 'delay_gap_A2B': 0.0412856957143922, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.996417943868856, 'w_acpt': 1.688764214925212, 'w_trans': 5.0285503900449875}",596
1095,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5556714971239137, 'cue_percentage': 100, 'delay_A2GO': 2.172770484865444, 'delay_gap_A2B': 0.07103673199061307, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.67760758336728, 'w_acpt': 1.602140784113359, 'w_trans': 6.360123867270318}",1095
1385,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5075023739150581, 'cue_percentage': 100, 'delay_A2GO': 2.005137792600301, 'delay_gap_A2B': 0.04690422555023941, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.09573668222801, 'w_acpt': 1.3439575343645664, 'w_trans': 6.708149878453002}",1385
1977,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5106400876050573, 'cue_percentage': 100, 'delay_A2GO': 2.3303542569170776, 'delay_gap_A2B': 0.03647817811248101, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.00625581300184, 'w_acpt': 1.36556522785068, 'w_trans': 5.616019257164203}",1977
409,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5607585900539007, 'cue_percentage': 100, 'delay_A2GO': 1.945072455906963, 'delay_gap_A2B': 0.07144724549590593, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.215702193597565, 'w_acpt': 1.6393442526836735, 'w_trans': 5.698481690737048}",409
591,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5194116102316642, 'cue_percentage': 100, 'delay_A2GO': 1.8109631762936746, 'delay_gap_A2B': 0.039299505171492215, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.43992736953677, 'w_acpt': 1.6054059553853648, 'w_trans': 5.151919124855073}",591
1955,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6823599424181944, 'cue_percentage': 100, 'delay_A2GO': 2.119865194092576, 'delay_gap_A2B': 0.17120926814836326, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.59500889108053, 'w_acpt': 1.1306846413746166, 'w_trans': 7.574428276271702}",1955
407,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5019212088320069, 'cue_percentage': 100, 'delay_A2GO': 2.166754742374683, 'delay_gap_A2B': 0.026800273844283823, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.70011676551279, 'w_acpt': 1.0009165553495936, 'w_trans': 6.653589250617229}",407
1956,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6885300609208784, 'cue_percentage': 100, 'delay_A2GO': 2.0315213564783963, 'delay_gap_A2B': 0.19584788274990028, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.93706886420631, 'w_acpt': 1.709233720883563, 'w_trans': 4.698477393642849}",1956
1757,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.7157603925861642, 'cue_percentage': 100, 'delay_A2GO': 1.6086898456674166, 'delay_gap_A2B': 0.20919326035795013, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.140081525313505, 'w_acpt': 1.2363406441642146, 'w_trans': 4.987381916766481}",1757
1170,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.673126782967011, 'cue_percentage': 100, 'delay_A2GO': 2.120494410744029, 'delay_gap_A2B': 0.2199333447877286, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.388213729428514, 'w_acpt': 1.3586265923869878, 'w_trans': 6.983708510825446}",1170
939,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5414143567632635, 'cue_percentage': 100, 'delay_A2GO': 2.286985103894976, 'delay_gap_A2B': 0.07751825337175106, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.17942523203911, 'w_acpt': 1.007046289140596, 'w_trans': 6.579677973438992}",939
763,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.7287253723960724, 'cue_percentage': 100, 'delay_A2GO': 2.127626338802406, 'delay_gap_A2B': 0.17808586862069573, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.185070720304985, 'w_acpt': 1.4320796636661424, 'w_trans': 5.543510004200236}",763
1964,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.6030149076942358, 'cue_percentage': 100, 'delay_A2GO': 2.2462333822450073, 'delay_gap_A2B': 0.054634138537211344, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.90252678989022, 'w_acpt': 1.6375985938178597, 'w_trans': 6.22858676383582}",1964
1490,0.5454545454545454,"{'background_activity': 13.855558143033827, 'cue_length': 0.5646243761099753, 'cue_percentage': 100, 'delay_A2GO': 2.3760483338553997, 'delay_gap_A2B': 0.15710638446374273, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.35403207732934, 'w_acpt': 1.7361424703420618, 'w_trans': 4.221099863203144}",1490
